Control Box No.76(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
83,0.00000000,0.00000000,0.00000000,0.00000000,-0.07058853,0.00000000,0.00000000,-2.07818508,0.37421402,-0.01807178,0.00000000,-0.00110560,0.37624183,0.55600983,0.00597141,-0.18710274,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:18.0,0,0
84,0.00000000,0.00000000,0.00000000,0.00000000,-0.14697897,0.00000000,0.00000000,-2.67347145,0.27071649,0.17646873,0.00000000,0.03344220,0.25694737,0.12522161,0.02397489,-0.16891071,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:19.0,0,0
85,0.00000000,0.00000000,0.00000000,0.00000000,-0.12888923,0.00000000,0.00000000,0.10967582,0.31535792,0.02958414,0.00000000,0.06015521,0.26833856,-0.57148969,0.01751272,-0.18106921,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:19.0,0,0
86,0.00000000,0.00000000,0.00000000,0.00000000,-0.02155699,0.00000000,0.00000000,0.21928710,0.39533025,-0.04402339,0.00000000,0.08922043,0.09694149,-0.53969550,-0.02650229,-0.22915123,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:19.0,0,0
87,0.00000000,0.00000000,0.00000000,0.00000000,-0.16969168,0.00000000,0.00000000,-0.23725787,0.38820243,-0.07262386,0.00000000,0.06462380,0.22133504,-0.16091600,-0.02337049,-0.29737467,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:19.0,0,0
88,0.00000000,0.00000000,0.00000000,0.00000000,-0.20364520,0.00000000,0.00000000,-0.40059608,0.41632706,0.09042396,0.00000000,0.07304624,0.31663489,-0.31304762,0.02306894,-0.22469643,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:19.0,0,0
89,0.00000000,0.00000000,0.00000000,0.00000000,-0.25286770,0.00000000,0.00000000,-1.41273737,0.32213092,0.14009085,0.00000000,0.05021049,0.31663489,-0.07396238,0.02908847,-0.21688055,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:20.0,0,0
90,0.00000000,0.00000000,0.00000000,0.00000000,0.07988545,0.00000000,0.00000000,-0.08512624,0.44837970,-0.21590129,0.00000000,0.01965176,0.31556255,-0.17785701,-0.00174069,-0.25627419,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:20.0,0,0
91,0.00000000,0.00000000,0.00000000,0.00000000,0.02387562,0.00000000,0.00000000,-0.35218424,0.36735216,-0.26167107,0.00000000,0.04095037,0.23396426,-0.34668460,-0.04092558,-0.34928086,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:20.0,0,0
92,0.00000000,0.00000000,0.00000000,0.00000000,0.02469987,0.00000000,0.00000000,-0.18792194,0.27763814,-0.16690862,0.00000000,0.02380687,0.31556255,-0.63332522,0.03999160,-0.26528123,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:20.0,0,0
93,0.00000000,0.00000000,0.00000000,0.00000000,0.15143627,0.00000000,0.00000000,-0.06811330,0.30837086,-0.19696242,-3.69301939,0.01909854,0.26375383,-0.94294190,0.04340655,-0.24332543,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:20.0,0,0
94,0.00000000,0.00000000,0.00000000,0.00000000,0.10641104,0.00000000,0.00000000,-0.22087970,0.22017378,-0.18730083,0.00000000,0.00031415,0.25157076,-1.01308870,0.01267257,-0.28838897,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:21.0,0,0
95,0.00000000,0.00000000,0.00000000,0.00000000,0.01820314,0.00000000,0.00000000,-0.52623004,0.20653906,-0.27133262,0.00000000,0.00387421,0.15662907,-1.29652190,-0.02913312,-0.35269493,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:21.0,0,0
96,0.00000000,0.00000000,0.00000000,0.00000000,-0.08812511,0.00000000,0.00000000,-0.49570000,0.05869763,-0.05368497,-6.47016430,-0.02359243,0.17138584,-1.12318611,0.02998162,-0.26244849,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:21.0,0,0
97,0.00000000,0.00000000,0.00000000,0.00000000,-0.10915104,0.00000000,0.00000000,-0.25465387,0.13689575,-0.13549647,0.00000000,-0.01512577,0.21545750,-1.23033869,0.02110671,-0.27380776,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:21.0,0,0
98,0.00000000,0.00000000,0.00000000,0.00000000,-0.05667213,0.00000000,0.00000000,-0.51099408,0.36027393,-0.12596412,0.00000000,0.00909773,0.04611726,-0.87154508,-0.02113905,-0.29795918,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:21.0,0,0
99,0.00000000,0.00000000,0.00000000,0.00000000,-0.15620765,0.00000000,0.00000000,-0.89498842,0.52370656,-0.07262386,-4.82380438,0.03892561,0.09362178,-1.05495691,-0.07143798,-0.38817132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:22.0,0,0
100,0.00000000,0.00000000,0.00000000,0.00000000,-0.14101416,0.00000000,0.00000000,-0.52623004,0.60799319,0.01039021,-2.11180902,0.03656370,0.14444602,-1.02770102,-0.02399602,-0.30632365,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:22.0,0,0
101,0.00000000,0.00000000,0.00000000,0.00000000,-0.15004113,0.00000000,0.00000000,-0.35218424,0.91163766,0.04003630,0.00000000,0.07666437,0.22703367,-0.19584906,-0.03555895,-0.29136708,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:22.0,0,0
102,0.00000000,0.00000000,0.00000000,0.00000000,-0.04891604,0.00000000,0.00000000,-0.36803499,0.69037300,-0.20002945,0.00000000,0.04257531,0.25694737,0.41373396,-0.08006530,-0.32803345,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:22.0,0,0
103,0.00000000,0.00000000,0.00000000,0.00000000,-0.08192465,0.00000000,0.00000000,-0.47932136,0.80138808,-0.24399742,0.00000000,0.06131824,0.14841843,0.03388606,-0.11758815,-0.37899366,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:22.0,0,0
104,0.00000000,0.00000000,0.00000000,0.00000000,-0.12086976,0.00000000,0.00000000,-0.01548494,0.50190473,-0.18192647,0.00000000,0.03444993,0.31053573,0.74587768,-0.04820734,-0.29626495,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:23.0,0,0
105,0.00000000,0.00000000,0.00000000,0.00000000,0.04770300,0.00000000,0.00000000,0.12753871,0.50923783,-0.12775031,0.00000000,0.01374922,0.35363865,0.53575742,-0.03723086,-0.28496137,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:23.0,0,0
106,0.00000000,0.00000000,0.00000000,0.00000000,-0.07720491,0.00000000,0.00000000,0.16470903,0.40939271,-0.04544067,0.00000000,0.01016843,0.35363865,0.76722348,-0.05623272,-0.30443820,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:23.0,0,0
107,0.00000000,0.00000000,0.00000000,0.00000000,-0.05387571,0.00000000,0.00000000,0.12753871,0.56382757,0.01729387,0.00000000,0.06722464,0.21545750,0.16308312,-0.08542662,-0.35806522,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:23.0,0,0
108,0.00000000,0.00000000,0.00000000,0.00000000,-0.15717843,0.00000000,0.00000000,-1.55230093,0.53107977,-0.05414276,0.00000000,0.03572236,0.33350316,0.94519281,-0.02478690,-0.31061503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:23.0,0,0
109,0.00000000,0.00000000,0.00000000,0.00000000,-0.08790037,0.00000000,0.00000000,-0.29432940,0.41632706,0.06196198,0.00000000,0.01404294,0.40037683,0.81170154,-0.01055886,-0.31396854,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:24.0,0,0
110,0.00000000,0.00000000,0.00000000,0.00000000,-0.16488811,0.00000000,0.00000000,0.27585706,0.46965706,-0.00891502,0.00000000,0.01917434,0.27669671,1.77780366,-0.04418997,-0.33069149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:24.0,0,0
111,0.00000000,0.00000000,0.00000000,0.00000000,-0.18741077,0.00000000,0.00000000,-2.16118240,0.59321702,0.01039021,0.00000000,0.08565566,0.04611726,-0.34668460,-0.12189311,-0.37637830,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:24.0,0,0
112,0.00000000,0.00000000,0.00000000,0.00000000,-0.09201790,0.00000000,0.00000000,0.50916708,0.46965706,0.01992256,0.00000000,0.08445087,0.08572955,-0.47638586,-0.06428092,-0.34994683,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:24.0,0,0
113,0.00000000,0.00000000,0.00000000,0.00000000,-0.03391862,0.00000000,0.00000000,0.50916708,0.53107977,0.10961789,-9.54111576,0.08526647,0.13246772,-0.19584906,-0.07534938,-0.35390121,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:24.0,0,0
114,0.00000000,0.00000000,0.00000000,0.00000000,-0.21836117,0.00000000,0.00000000,-0.22087970,0.60799319,0.00098367,0.00000000,0.08984444,0.15662907,0.20006731,-0.17429265,-0.38454005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:25.0,0,0
115,0.00000000,0.00000000,0.00000000,0.00000000,-0.19333525,0.00000000,0.00000000,-0.23725787,0.64137840,-0.05368497,0.00000000,0.11592181,-0.07031393,-0.37896955,-0.24399914,-0.46427268,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:25.0,0,0
116,0.00000000,0.00000000,0.00000000,0.00000000,-0.03425873,0.00000000,0.00000000,-0.43185708,0.46262991,-0.09167930,0.00000000,0.07324253,0.15662907,0.94519281,-0.16080673,-0.37133437,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:25.0,0,0
117,0.00000000,0.00000000,0.00000000,0.00000000,0.08983105,0.00000000,0.00000000,0.10967582,0.54921347,-0.13549647,0.00000000,0.07970436,0.26375383,0.20006731,-0.13855413,-0.35211375,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:25.0,0,0
118,0.00000000,0.00000000,0.00000000,0.00000000,0.03670430,0.00000000,0.00000000,-0.06811330,0.51658440,-0.12596412,0.00000000,0.08599276,0.15662907,0.47428125,-0.13662829,-0.37977359,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:25.0,0,0
119,0.00000000,0.00000000,0.00000000,0.00000000,0.11122538,0.00000000,0.00000000,0.14548117,0.67134434,-0.16690862,0.00000000,0.09188975,0.04343447,-0.69422126,-0.15805298,-0.42295295,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:26.0,0,0
120,0.00000000,0.00000000,0.00000000,0.00000000,0.11712322,0.00000000,0.00000000,0.05538873,0.52370656,-0.12596412,-4.82380438,0.08173793,0.09362178,-0.79788721,-0.09019512,-0.37538201,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:26.0,0,0
121,0.00000000,0.00000000,0.00000000,0.00000000,0.10672857,0.00000000,0.00000000,0.37110692,0.55639428,-0.18730083,0.00000000,0.06321543,0.16985810,-1.04135239,-0.05843637,-0.36136836,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:26.0,0,0
122,0.00000000,0.00000000,0.00000000,0.00000000,-0.05749504,0.00000000,0.00000000,-0.18792194,0.39533025,-0.15682787,-11.07007980,0.02013841,0.11903387,-1.15068614,-0.06517478,-0.37670597,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:26.0,0,0
123,0.00000000,0.00000000,0.00000000,0.00000000,-0.05497339,0.00000000,0.00000000,-0.41625687,0.25713161,-0.23119807,-9.22547340,0.03295040,0.01889738,-1.19114792,-0.09821479,-0.42893383,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:26.0,0,0
124,0.00000000,0.00000000,0.00000000,0.00000000,-0.03478920,0.00000000,0.00000000,-0.44843000,0.25046721,-0.17684866,-7.60094881,-0.00186858,0.01889738,-1.12318611,-0.07517204,-0.42367846,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:27.0,0,0
125,0.00000000,0.00000000,0.00000000,0.00000000,-0.07765090,0.00000000,0.00000000,-0.32029292,0.48398364,-0.02363116,0.00000000,0.05015288,0.14841843,-0.61719835,-0.05705550,-0.41575021,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:27.0,0,0
126,0.00000000,0.00000000,0.00000000,0.00000000,-0.13466492,0.00000000,0.00000000,-0.67841542,0.48751429,-0.12596412,-4.82380438,0.02505215,0.25157076,-0.52421975,-0.07218461,-0.40749893,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:27.0,0,0
127,0.00000000,0.00000000,0.00000000,0.00000000,-0.12550491,0.00000000,0.00000000,-0.61843151,0.48398364,-0.10585037,0.00000000,0.02579521,0.06908467,-1.16392517,-0.11746474,-0.45205358,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:27.0,0,0
128,0.00000000,0.00000000,0.00000000,0.00000000,-0.15418056,0.00000000,0.00000000,-0.47932136,0.26402947,-0.14490300,0.00000000,0.00009082,0.27698287,0.20006731,-0.09672026,-0.46564594,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:27.0,0,0
129,0.00000000,0.00000000,0.00000000,0.00000000,-0.01522958,0.00000000,0.00000000,-0.25465387,0.49482113,-0.02711244,0.00000000,0.00634687,0.34249321,0.01610290,-0.08333870,-0.43559292,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:28.0,0,0
130,0.00000000,0.00000000,0.00000000,0.00000000,-0.07068706,0.00000000,0.00000000,-0.28706983,0.67529082,-0.19132736,0.00000000,0.01829703,0.25157076,0.43337736,-0.09286211,-0.44322011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:28.0,0,0
131,0.00000000,0.00000000,0.00000000,0.00000000,0.07654491,0.00000000,0.00000000,0.37110692,0.44115695,-0.25292477,0.00000000,0.02763332,0.15980965,-0.41205984,-0.11729992,-0.47268578,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:28.0,0,0
132,0.00000000,0.00000000,0.00000000,0.00000000,0.04375738,0.00000000,0.00000000,0.03784436,0.64897114,-0.32729498,0.00000000,0.05524878,0.03490531,-0.17785701,-0.14870860,-0.48557958,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:28.0,0,0
133,0.00000000,0.00000000,0.00000000,0.00000000,-0.02154231,0.00000000,0.00000000,0.25732249,0.54562813,-0.25292477,0.00000000,0.05535027,0.13720647,0.06969140,-0.11462212,-0.37990791,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:28.0,0,0
134,0.00000000,0.00000000,0.00000000,0.00000000,-0.08552894,0.00000000,0.00000000,0.09189265,0.80520988,-0.01807178,0.00000000,0.13190290,0.06310248,-0.85635054,-0.11766962,-0.39311928,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:29.0,0,0
135,0.00000000,0.00000000,0.00000000,0.00000000,-0.11929905,0.00000000,0.00000000,0.09189265,0.77043724,-0.10964733,0.00000000,0.10077015,0.00158231,-0.36285958,-0.17304042,-0.41779336,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:29.0,0,0
136,0.00000000,0.00000000,0.00000000,0.00000000,-0.17999788,0.00000000,0.00000000,0.05538873,0.81312025,-0.11904821,0.00000000,0.12934241,-0.10145427,0.03388606,-0.25982404,-0.48965234,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:29.0,0,0
137,0.00000000,0.00000000,0.00000000,0.00000000,-0.33293498,0.00000000,0.00000000,-2.53396702,0.58572870,0.06196198,0.00000000,0.15150769,0.03079757,0.61876309,-0.23511821,-0.42818126,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:29.0,0,0
138,0.00000000,0.00000000,0.00000000,0.00000000,-0.27098706,0.00000000,0.00000000,-2.52487469,0.64897114,0.03459308,0.00000000,0.15071744,0.01227824,0.33482882,-0.29378834,-0.42562163,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:29.0,0,0
139,0.00000000,0.00000000,0.00000000,0.00000000,-0.23677419,0.00000000,0.00000000,-3.09027100,0.60047716,0.07111873,0.00000000,0.13221098,-0.10145427,0.51426733,-0.32256678,-0.46438408,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:30.0,0,0
140,0.00000000,0.00000000,0.00000000,0.00000000,-0.12041959,0.00000000,0.00000000,0.03784436,0.72070909,-0.10071997,0.00000000,0.06841780,0.01889738,1.75035477,-0.34445259,-0.51106131,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:30.0,0,0
141,0.00000000,0.00000000,0.00000000,0.00000000,-0.16848873,0.00000000,0.00000000,0.23887289,0.63404381,0.00098367,0.00000000,0.13812609,-0.09444891,1.55982661,-0.32372034,-0.44164503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:30.0,0,0
142,0.00000000,0.00000000,0.00000000,0.00000000,-0.20762265,0.00000000,0.00000000,-1.79143715,0.77827889,-0.01807178,0.00000000,0.14310122,-0.19053423,0.74587768,-0.36276639,-0.39305872,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:30.0,0,0
143,0.00000000,0.00000000,0.00000000,0.00000000,0.03466235,0.00000000,0.00000000,0.69455284,0.73596388,-0.10071997,0.00000000,0.14614773,-0.17715096,0.49422431,-0.34864518,-0.42582494,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:30.0,0,0
144,0.00000000,0.00000000,0.00000000,0.00000000,-0.06233308,0.00000000,0.00000000,0.44923019,0.71297884,-0.26232564,0.00000000,0.16646346,-0.27522436,0.05174895,-0.36406225,-0.50523633,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:31.0,0,0
145,0.00000000,0.00000000,0.00000000,0.00000000,0.00036558,0.00000000,0.00000000,0.21928710,0.61163485,-0.17299911,0.00000000,0.16614971,-0.11705210,0.37344041,-0.29570371,-0.42331558,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:31.0,0,0
146,0.00000000,0.00000000,0.00000000,0.00000000,-0.11579302,0.00000000,0.00000000,0.37110692,0.73596388,-0.03357123,0.00000000,0.18918253,-0.23576449,-0.52421975,-0.25142640,-0.38463306,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:31.0,0,0
147,0.00000000,0.00000000,0.00000000,0.00000000,-0.07937428,0.00000000,0.00000000,0.27585706,0.73972374,-0.04402339,0.00000000,0.17728510,-0.21313742,-0.78337955,-0.25538129,-0.39554000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:31.0,0,0
148,0.00000000,0.00000000,0.00000000,0.00000000,-0.08708531,0.00000000,0.00000000,0.12753871,0.72070909,-0.18730083,0.79671007,0.17669037,-0.19053423,-0.79788721,-0.27918357,-0.48310786,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:31.0,0,0
149,0.00000000,0.00000000,0.00000000,0.00000000,-0.29413939,0.00000000,0.00000000,-0.23725787,0.71297884,-0.02363116,0.00000000,0.17017575,-0.17895804,-0.19584906,-0.25781679,-0.47516471,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:32.0,0,0
150,0.00000000,0.00000000,0.00000000,0.00000000,-0.23027998,0.00000000,0.00000000,-0.15357812,0.74750578,0.07028240,0.00000000,0.16614971,-0.17895804,-0.16091600,-0.26284409,-0.46618855,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:32.0,0,0
151,0.00000000,0.00000000,0.00000000,0.00000000,-0.20135351,0.00000000,0.00000000,-0.23725787,0.76286280,-0.02363116,0.00000000,0.19319221,-0.19053423,-0.70905483,-0.27523571,-0.46560621,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:32.0,0,0
152,0.00000000,0.00000000,0.00000000,0.00000000,-0.06497994,0.00000000,0.00000000,-0.05102781,0.74750578,-0.27133262,0.00000000,0.14569026,-0.11864462,-0.31304762,-0.23129287,-0.53207105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:32.0,0,0
153,0.00000000,0.00000000,0.00000000,0.00000000,-0.10476968,0.00000000,0.00000000,-0.46390569,0.75505090,-0.19696242,0.00000000,0.17107801,-0.00941479,-0.36285958,-0.17341827,-0.47031602,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:32.0,0,0
154,0.00000000,0.00000000,0.00000000,0.00000000,-0.18803442,0.00000000,0.00000000,-0.40059608,0.59321702,-0.17684866,0.00000000,0.12550168,0.03145620,-0.91397297,-0.12299331,-0.45397562,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:33.0,0,0
155,0.00000000,0.00000000,0.00000000,0.00000000,-0.05087441,0.00000000,0.00000000,-0.15357812,0.29129282,-0.37781695,0.00000000,0.08955379,0.01889738,-1.12318611,-0.12383904,-0.45424747,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:33.0,0,0
156,0.00000000,0.00000000,0.00000000,0.00000000,-0.10874498,0.00000000,0.00000000,-0.41625687,0.36735216,-0.45419639,0.00000000,0.09871652,-0.07031393,-0.67833769,-0.18474010,-0.50635064,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:33.0,0,0
157,0.00000000,0.00000000,0.00000000,0.00000000,-0.02555400,0.00000000,0.00000000,-0.41625687,0.20653906,-0.24399742,0.00000000,0.08520165,-0.00941479,-0.85635054,-0.19564319,-0.42697954,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:33.0,0,0
158,0.00000000,0.00000000,0.00000000,0.00000000,-0.10006207,0.00000000,0.00000000,-0.23725787,0.25046721,-0.19696242,0.00000000,0.10414467,-0.29677916,-0.69422126,-0.30576116,-0.40251008,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:33.0,0,0
159,0.00000000,0.00000000,0.00000000,0.00000000,-0.12625879,0.00000000,0.00000000,-0.18792194,0.32914203,-0.28086495,0.00000000,0.15770979,-0.35392350,-0.57148969,-0.38340610,-0.46382758,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:34.0,0,0
160,0.00000000,0.00000000,0.00000000,0.00000000,-0.03757095,0.00000000,0.00000000,0.00182737,0.83668840,-0.21590129,0.00000000,0.15776750,-0.53806221,-1.08292770,-0.38969851,-0.52959406,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:34.0,0,0
161,0.00000000,0.00000000,0.00000000,0.00000000,-0.16939497,0.00000000,0.00000000,-0.15357812,0.81312025,0.04003630,0.00000000,0.18573716,-0.28608325,-0.49204665,-0.31176481,-0.45166442,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:34.0,0,0
162,0.00000000,0.00000000,0.00000000,0.00000000,-0.17876586,0.00000000,0.00000000,0.12753871,0.79375482,0.13001013,0.00000000,0.20396785,-0.23576449,-0.29666948,-0.28541565,-0.43096790,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:34.0,0,0
163,0.00000000,0.00000000,0.00000000,0.00000000,-0.11905491,0.00000000,0.00000000,-0.36803499,0.87982726,0.01992256,0.00000000,0.21355298,-0.18800986,-0.36285958,-0.30627325,-0.47330946,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:34.0,0,0
164,0.00000000,0.00000000,0.00000000,0.00000000,-0.10635221,0.00000000,0.00000000,-0.18792194,0.79375482,-0.18192647,0.00000000,0.20434891,-0.16091286,0.45443681,-0.30681428,-0.51383829,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:35.0,0,0
165,0.00000000,0.00000000,0.00000000,0.00000000,-0.05658564,0.00000000,0.00000000,-0.22087970,0.82873136,-0.02711244,0.00000000,0.16551891,-0.04860496,0.76722348,-0.25386491,-0.41593251,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:35.0,0,0
166,0.00000000,0.00000000,0.00000000,0.00000000,-0.07870047,0.00000000,0.00000000,0.10967582,0.54562813,0.07111873,0.00000000,0.16963443,-0.05914274,0.59682405,-0.26645243,-0.40575972,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:35.0,0,0
167,0.00000000,0.00000000,0.00000000,0.00000000,-0.01823975,0.00000000,0.00000000,0.75690782,0.68270141,-0.03603980,0.00000000,0.11057245,-0.00895545,1.03723288,-0.28313938,-0.44449455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:35.0,0,0
168,0.00000000,0.00000000,0.00000000,0.00000000,0.00536889,0.00000000,0.00000000,0.41061857,0.57849550,-0.07123449,0.00000000,0.09400826,0.02313713,1.40295362,-0.25245884,-0.42373720,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:35.0,0,0
169,0.00000000,0.00000000,0.00000000,0.00000000,0.02626745,0.00000000,0.00000000,0.53022653,0.67529082,0.11110547,0.00000000,0.11059643,0.03490531,0.31566179,-0.21423976,-0.38258171,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:07:36.0,0,0
